ts,system_id,ship,pod,npc,jumps
2026-06-18T21:51:24.343998+00:00,30001719,0,0,0,70
2026-06-18T21:51:24.343998+00:00,30002115,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30002932,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30002610,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002249,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000880,0,0,0,21
2026-06-18T21:51:24.343998+00:00,30000516,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004947,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30001288,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30001937,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30001189,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30000927,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30002308,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003927,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30000041,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30003140,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30001932,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30003256,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000942,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30005105,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30004110,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30002155,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30003209,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30003813,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30002313,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30002833,0,0,0,14
2026-06-18T21:51:24.343998+00:00,30004684,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30001900,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30001100,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000551,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30002491,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001068,0,0,0,29
2026-06-18T21:51:24.343998+00:00,30003358,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001350,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30001947,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001323,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30001095,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004887,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000506,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30003719,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30003333,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30001531,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30005130,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001860,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001813,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000917,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004521,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30005160,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30003662,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000531,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30002474,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30004531,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000744,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004514,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004471,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30003105,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004516,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30004536,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001078,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002625,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30005135,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001934,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30005162,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004892,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002937,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30001135,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004551,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000672,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30003114,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30000678,0,0,0,120
2026-06-18T21:51:24.343998+00:00,30000564,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30002886,0,0,0,24
2026-06-18T21:51:24.343998+00:00,30001161,0,0,0,32
2026-06-18T21:51:24.343998+00:00,30004178,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004624,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000604,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30003681,0,0,0,37
2026-06-18T21:51:24.343998+00:00,30004148,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30001975,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30000621,0,0,0,31
2026-06-18T21:51:24.343998+00:00,30000787,0,0,0,32
2026-06-18T21:51:24.343998+00:00,30000470,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30002584,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30004933,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30000213,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30002604,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000802,0,0,0,37
2026-06-18T21:51:24.343998+00:00,30000238,0,0,0,140
2026-06-18T21:51:24.343998+00:00,30003594,0,0,0,83
2026-06-18T21:51:24.343998+00:00,30004819,0,0,0,68
2026-06-18T21:51:24.343998+00:00,30001020,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30002614,0,0,0,14
2026-06-18T21:51:24.343998+00:00,30001749,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30004841,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30001962,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004868,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30002327,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004928,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30000686,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30004929,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004263,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30003236,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30000117,0,0,0,30
2026-06-18T21:51:24.343998+00:00,30003585,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30004027,0,0,0,49
2026-06-18T21:51:24.343998+00:00,30002140,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30100055,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30002002,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30004350,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30002888,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30000508,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30004909,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30005149,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001586,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30004180,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000659,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30004911,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30004265,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001171,0,0,0,43
2026-06-18T21:51:24.343998+00:00,30003874,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001169,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30004860,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30000881,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004358,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000924,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30005140,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30002395,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30001774,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30004861,0,0,0,14
2026-06-18T21:51:24.343998+00:00,30000695,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30003941,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30005183,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003753,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30005285,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001783,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30001851,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30001545,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30003211,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30000652,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30003364,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30002325,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000914,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000559,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30000473,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30002914,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30004546,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001170,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30002012,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30005165,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30000541,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30004163,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30000746,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30005115,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004656,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000576,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004894,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004195,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004190,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30001137,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000982,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000967,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004235,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30000910,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30045337,0,0,0,63
2026-06-18T21:51:24.343998+00:00,30002476,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004941,0,0,0,51
2026-06-18T21:51:24.343998+00:00,30005263,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30002551,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30004820,0,0,0,98
2026-06-18T21:51:24.343998+00:00,30000706,0,0,0,36
2026-06-18T21:51:24.343998+00:00,30001337,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30001055,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30003887,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30003086,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30004242,0,0,0,30
2026-06-18T21:51:24.343998+00:00,30003309,0,0,0,33
2026-06-18T21:51:24.343998+00:00,30004142,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30004497,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30001082,0,0,0,26
2026-06-18T21:51:24.343998+00:00,30001165,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30002288,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30004591,0,0,0,47
2026-06-18T21:51:24.343998+00:00,30000028,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30000027,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30004804,0,0,0,39
2026-06-18T21:51:24.343998+00:00,30005169,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004346,0,0,0,40
2026-06-18T21:51:24.343998+00:00,30003775,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30002364,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30003978,0,0,0,28
2026-06-18T21:51:24.343998+00:00,30004032,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30000557,0,0,0,44
2026-06-18T21:51:24.343998+00:00,30000978,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30001344,0,0,0,68
2026-06-18T21:51:24.343998+00:00,30002156,0,0,0,20
2026-06-18T21:51:24.343998+00:00,30000750,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30002035,0,0,0,42
2026-06-18T21:51:24.343998+00:00,30000012,0,0,0,35
2026-06-18T21:51:24.343998+00:00,30002958,0,0,0,35
2026-06-18T21:51:24.343998+00:00,30004483,0,0,0,26
2026-06-18T21:51:24.343998+00:00,30001253,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30001087,0,0,0,31
2026-06-18T21:51:24.343998+00:00,30003770,0,0,0,46
2026-06-18T21:51:24.343998+00:00,30003750,0,0,0,54
2026-06-18T21:51:24.343998+00:00,30004215,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000052,0,0,0,53
2026-06-18T21:51:24.343998+00:00,30003958,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30001304,0,0,0,37
2026-06-18T21:51:24.343998+00:00,30004146,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30004676,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30001255,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30005156,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30000468,0,0,0,168
2026-06-18T21:51:24.343998+00:00,30002052,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30000099,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30003569,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30002844,0,0,0,54
2026-06-18T21:51:24.343998+00:00,30004468,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30003703,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30001309,0,0,0,58
2026-06-18T21:51:24.343998+00:00,30002619,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30002324,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30000879,0,0,0,32
2026-06-18T21:51:24.343998+00:00,30003344,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30004569,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30002851,0,0,0,48
2026-06-18T21:51:24.343998+00:00,30003616,0,0,0,48
2026-06-18T21:51:24.343998+00:00,30003928,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30001186,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30001953,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30000985,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30002334,0,0,0,21
2026-06-18T21:51:24.343998+00:00,30004025,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30000953,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30003710,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30005260,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30002032,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001903,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30004334,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004007,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001899,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30005116,0,0,0,42
2026-06-18T21:51:24.343998+00:00,30004183,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30004948,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30000933,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30001938,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30003354,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30002381,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004522,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30001015,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000765,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30005126,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30003349,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004517,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30004421,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30004572,0,0,0,34
2026-06-18T21:51:24.343998+00:00,30001173,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30002141,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30004047,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004913,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001240,0,0,0,22
2026-06-18T21:51:24.343998+00:00,30002443,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003938,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003191,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30003193,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30005181,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000913,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004884,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30001146,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001933,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000938,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004401,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30100052,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001223,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30002891,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30005131,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001151,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004542,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30003146,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30005092,0,0,0,32
2026-06-18T21:51:24.343998+00:00,30002166,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000918,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30003213,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000725,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001824,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004139,0,0,0,23
2026-06-18T21:51:24.343998+00:00,30004144,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30002906,0,0,0,38
2026-06-18T21:51:24.343998+00:00,30045319,0,0,0,84
2026-06-18T21:51:24.343998+00:00,30100050,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30005193,0,0,0,100
2026-06-18T21:51:24.343998+00:00,30000658,0,0,0,44
2026-06-18T21:51:24.343998+00:00,30003886,0,0,0,29
2026-06-18T21:51:24.343998+00:00,30003282,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30000755,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30000594,0,0,0,34
2026-06-18T21:51:24.343998+00:00,30004527,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30002728,0,0,0,49
2026-06-18T21:51:24.343998+00:00,30001198,0,0,0,113
2026-06-18T21:51:24.343998+00:00,30004287,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30003990,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30001267,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30005257,0,0,0,36
2026-06-18T21:51:24.343998+00:00,30004119,0,0,0,28
2026-06-18T21:51:24.343998+00:00,30004577,0,0,0,50
2026-06-18T21:51:24.343998+00:00,30004735,0,0,0,31
2026-06-18T21:51:24.343998+00:00,30004871,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001104,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001911,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30002337,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30003663,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000191,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30001084,0,0,0,41
2026-06-18T21:51:24.343998+00:00,30003302,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000841,0,0,0,46
2026-06-18T21:51:24.343998+00:00,30002312,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30004141,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30001886,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30005089,0,0,0,50
2026-06-18T21:51:24.343998+00:00,30000718,0,0,0,37
2026-06-18T21:51:24.343998+00:00,30002554,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30005121,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30002252,0,0,0,31
2026-06-18T21:51:24.343998+00:00,30005084,0,0,0,45
2026-06-18T21:51:24.343998+00:00,30005010,0,0,0,26
2026-06-18T21:51:24.343998+00:00,30002292,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30004359,0,0,0,15
2026-06-18T21:51:24.343998+00:00,30003629,0,0,0,51
2026-06-18T21:51:24.343998+00:00,30004785,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004441,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30000683,0,0,0,81
2026-06-18T21:51:24.343998+00:00,30004921,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000500,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30003307,0,0,0,33
2026-06-18T21:51:24.343998+00:00,30000104,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30002473,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30001906,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004198,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30000114,0,0,0,22
2026-06-18T21:51:24.343998+00:00,30001131,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004906,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30002609,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004876,0,0,0,27
2026-06-18T21:51:24.343998+00:00,30004475,0,0,0,9
2026-06-18T21:51:24.343998+00:00,30004470,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003267,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30002849,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30000535,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30004262,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30000943,0,0,0,24
2026-06-18T21:51:24.343998+00:00,30000973,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003557,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30003339,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30000723,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30003846,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30002856,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002299,0,0,0,14
2026-06-18T21:51:24.343998+00:00,30004683,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30004916,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30003936,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30001109,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30003926,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001946,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001775,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30000322,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30002426,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004574,0,0,0,14
2026-06-18T21:51:24.343998+00:00,30002876,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30000926,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000547,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30003238,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002332,0,0,0,22
2026-06-18T21:51:24.343998+00:00,30000708,0,0,0,22
2026-06-18T21:51:24.343998+00:00,30003171,0,0,0,5
2026-06-18T21:51:24.343998+00:00,30001861,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003718,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30000916,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001347,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001094,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30004547,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30003668,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30003782,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004530,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30000515,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002936,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30000735,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30002044,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30001950,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30004688,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001882,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30002848,0,0,0,39
2026-06-18T21:51:24.343998+00:00,30005078,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30002902,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30000858,0,0,0,65
2026-06-18T21:51:24.343998+00:00,30000318,0,0,0,46
2026-06-18T21:51:24.343998+00:00,30000561,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30000756,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30004462,0,0,0,23
2026-06-18T21:51:24.343998+00:00,30001588,0,0,0,22
2026-06-18T21:51:24.343998+00:00,30000568,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30002427,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30002870,0,0,0,34
2026-06-18T21:51:24.343998+00:00,30004407,0,0,0,55
2026-06-18T21:51:24.343998+00:00,30000595,0,0,0,18
2026-06-18T21:51:24.343998+00:00,30004412,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30004808,0,0,0,153
2026-06-18T21:51:24.343998+00:00,30000981,0,0,0,11
2026-06-18T21:51:24.343998+00:00,30001746,0,0,0,4
2026-06-18T21:51:24.343998+00:00,30005061,0,0,0,31
2026-06-18T21:51:24.343998+00:00,30000776,0,0,0,118
2026-06-18T21:51:24.343998+00:00,30000640,0,0,0,57
2026-06-18T21:51:24.343998+00:00,30001878,0,0,0,22
2026-06-18T21:51:24.343998+00:00,30002360,0,0,0,19
2026-06-18T21:51:24.343998+00:00,30003085,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30002219,0,0,0,12
2026-06-18T21:51:24.343998+00:00,30000808,0,0,0,50
2026-06-18T21:51:24.343998+00:00,30045340,0,0,0,31
2026-06-18T21:51:24.343998+00:00,30003152,0,0,0,8
2026-06-18T21:51:24.343998+00:00,30004011,0,0,0,16
2026-06-18T21:51:24.343998+00:00,30001828,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30004224,0,0,0,2
2026-06-18T21:51:24.343998+00:00,30001803,0,0,0,1
2026-06-18T21:51:24.343998+00:00,30004942,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30000046,0,0,0,30
2026-06-18T21:51:24.343998+00:00,30000501,0,0,0,3
2026-06-18T21:51:24.343998+00:00,30001796,0,0,0,32
2026-06-18T21:51:24.343998+00:00,30001011,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30002422,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30005278,0,0,0,6
2026-06-18T21:51:24.343998+00:00,30004467,0,0,0,7
2026-06-18T21:51:24.343998+00:00,30003600,0,0,0,17
2026-06-18T21:51:24.343998+00:00,30000467,0,0,0,115
2026-06-18T21:51:24.343998+00:00,30003293,0,0,0,10
2026-06-18T21:51:24.343998+00:00,30001219,0,0,0,13
2026-06-18T21:51:24.343998+00:00,30003125,0,0,0,25
2026-06-18T21:51:24.343998+00:00,30002615,0,0,0,2
